2022,Chaco,canberra,7,45,0.81917272463021
2022,Chaco,canberra,8,1,0.7903253743739087
2022,Chaco,canberra,8,2,0.7951441555873365
2022,Chaco,canberra,8,3,0.8108877298903562
2022,Chaco,canberra,8,4,0.8356153286025851
2022,Chaco,canberra,8,5,0.8504846048574419
2022,Chaco,canberra,8,6,0.8581576031292975
2022,Chaco,canberra,8,44,0.8563122698726541
2022,Chaco,canberra,9,1,0.7942146102636805
2022,Chaco,canberra,9,2,0.8022381930257781
2022,Chaco,canberra,9,3,0.8205179845058426
2022,Chaco,canberra,9,4,0.8424344953638487
2022,Chaco,canberra,9,5,0.8555111173688604
2022,Chaco,canberra,10,1,0.8014776221239982
2022,Chaco,canberra,10,2,0.8089304279900154
2022,Chaco,canberra,10,3,0.8295008465627517
2022,Chaco,canberra,10,4,0.8486911495673701
2022,Chaco,canberra,10,5,0.8602578808769799
2022,Chaco,canberra,11,1,0.808313563771979
2022,Chaco,canberra,11,2,0.8186707493511823
2022,Chaco,canberra,11,3,0.8376291889447803
2022,Chaco,canberra,11,4,0.8544788492956715
2022,Chaco,canberra,12,1,0.8176504970967229
2022,Chaco,canberra,12,2,0.8277857392091429
2022,Chaco,canberra,12,3,0.8450130053335119
2022,Chaco,canberra,12,4,0.8597434706959379
2022,Chaco,canberra,13,1,0.8262170427360409
2022,Chaco,canberra,13,2,0.8361364352787963
2022,Chaco,canberra,13,3,0.8516304758877307
2022,Chaco,canberra,14,1,0.8340009559679891
2022,Chaco,canberra,14,2,0.8436286478619905
2022,Chaco,canberra,14,3,0.8575291709343106
2022,Chaco,canberra,15,1,0.8409607384816016
2022,Chaco,canberra,15,2,0.8503097573857705
2022,Chaco,canberra,16,1,0.8476284102056878
2022,Chaco,canberra,16,2,0.8562803681265583
2022,Chaco,canberra,17,1,0.853689696765173
2022,Chaco,canberra,18,1,0.8592372183946867
2022,CORDILLERA,canberra,1,1,33440389834053.242
2022,CORDILLERA,canberra,1,5,2431767440301.843
2022,CORDILLERA,canberra,1,9,477896640752.70734
2022,CORDILLERA,canberra,1,11,520978283896.4804
2022,CORDILLERA,canberra,1,13,478001211035.9542
2022,CORDILLERA,canberra,1,14,478140416148.57874
2022,CORDILLERA,canberra,1,15,434519681934.0092
2022,CORDILLERA,canberra,1,16,392308232649.4103
2022,CORDILLERA,canberra,1,17,349102693804.2995
2022,CORDILLERA,canberra,1,18,306142790163.56995
2022,CORDILLERA,canberra,1,25,303216968145.58734
2022,CORDILLERA,canberra,1,32,297120555825.95026
2022,CORDILLERA,canberra,1,34,58473605708.1728
2022,CORDILLERA,canberra,1,35,24057731257.705807
2022,CORDILLERA,canberra,1,36,17209741193.681202
2022,CORDILLERA,canberra,2,39,2229773298.2061443
2022,Metropolitano,canberra,1,1,4.183966565450467
2022,Metropolitano,canberra,1,1,2.531694320366048
2022,Metropolitano,canberra,1,2,2.585755015100306
2022,Metropolitano,canberra,1,2,2.778232325948911
2022,Metropolitano,canberra,1,3,1.5314092223237705
2022,Metropolitano,canberra,1,4,1.3788161960333218
2022,Metropolitano,canberra,1,4,1.41010040308835
2022,Metropolitano,canberra,1,5,1.0124106545791027
2022,Metropolitano,canberra,1,8,0.7963731464392508
2022,Metropolitano,canberra,1,29,0.8659552227020536
2022,Metropolitano,canberra,1,29,0.8504665737005241
2022,Metropolitano,canberra,1,31,0.8567222202632147
2022,Metropolitano,canberra,1,33,0.8752407963206595
2022,Metropolitano,canberra,1,34,0.8485636670431709
2022,Metropolitano,canberra,1,35,0.769509719922226
2022,Metropolitano,canberra,1,37,0.8290549303994528
2022,Metropolitano,canberra,1,40,0.7790129227520701
2022,Metropolitano,canberra,1,41,0.7532571398508778
